NUID,CipheredProtectingKeyL2,CipheredProtectingKeyL1,CipheredContentKey,HostKey,IVCbc,IVCtr,IVCIPlus,DataIn,ClearTextFlashProtectionKey
0x0000000000000057,0xA9323031314E61677261766973696F6E,0x4f822cb58388e806175c9299cbad6945,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000058,0xA9323031314E61677261766973696F6E,0xb7bea2720becf02fde36fa4058ccdd2f,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000059,0xA9323031314E61677261766973696F6E,0xc12be3d603b18c545ecb4683ab5f8a70,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000005a,0xA9323031314E61677261766973696F6E,0x569dbad7d4c9fd9c59af1a6b774522ca,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000005b,0xA9323031314E61677261766973696F6E,0xf22e78c1c547dd53c5293c1f9d423a8f,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000005c,0xA9323031314E61677261766973696F6E,0xdef05070ae9b46aff1c1965d4ac21734,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000005d,0xA9323031314E61677261766973696F6E,0xd2fe063e52e62421eef5ef87b4674f08,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000005e,0xA9323031314E61677261766973696F6E,0x5e1d181345d3696f8654f52311db3854,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000005f,0xA9323031314E61677261766973696F6E,0x4688a075d33a56ceb915ec7e5d58163a,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000060,0xA9323031314E61677261766973696F6E,0xe5364d0b78b379db7842ff5f9127653a,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000061,0xA9323031314E61677261766973696F6E,0xd4b0a3df3e15706aaf8f74a001368ee0,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000062,0xA9323031314E61677261766973696F6E,0xc9ac07df95731623b5cba799e2df8906,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000063,0xA9323031314E61677261766973696F6E,0x7f1d22acbb9aefabb9c9af5c587b4c26,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000064,0xA9323031314E61677261766973696F6E,0xa16e60dacb7bac1e0bbc48c73095f90c,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000065,0xA9323031314E61677261766973696F6E,0xbf31b7c584de253e3413323b29251af7,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000066,0xA9323031314E61677261766973696F6E,0xad24967c38cafaae9e85b846b518e0bc,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000067,0xA9323031314E61677261766973696F6E,0x7b24893617d7d0404ec3575e6e27a06c,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000068,0xA9323031314E61677261766973696F6E,0x34a3febb90856bb9e25e8891eb16a4df,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000069,0xA9323031314E61677261766973696F6E,0x8fd92843e8134cda4388d751cbb0da86,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000006a,0xA9323031314E61677261766973696F6E,0x9c500c79a164a63f51861cf86073347b,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000006b,0xA9323031314E61677261766973696F6E,0xcbfd4ff9234458b12de7019607705304,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000006c,0xA9323031314E61677261766973696F6E,0x072ba161e1032f3a849e5c3d3babeebe,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000006d,0xA9323031314E61677261766973696F6E,0xcd9f303aa637aebafcaf5865205b221c,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000006e,0xA9323031314E61677261766973696F6E,0xf30bd405f72aaa190a9d8154e68b158a,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000006f,0xA9323031314E61677261766973696F6E,0x7bb34ad635a18f6ad11bac2412d70349,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000070,0xA9323031314E61677261766973696F6E,0x24448fc0c076fb08940dd5a1d8c0addf,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000071,0xA9323031314E61677261766973696F6E,0x4325124f4f1e587490a90d52ddf3a0c9,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000072,0xA9323031314E61677261766973696F6E,0x539e5757ae44e327c19837d701addb6c,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000073,0xA9323031314E61677261766973696F6E,0x1696eb17af093ea0df7b83aada54b471,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000074,0xA9323031314E61677261766973696F6E,0x22d43d30e5144593fe030372c72e9c43,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000075,0xA9323031314E61677261766973696F6E,0x58e69fbb3ddbef78235838065ca3a71f,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000076,0xA9323031314E61677261766973696F6E,0x85f49cc55650e50d6daca301ee846e03,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000077,0xA9323031314E61677261766973696F6E,0x6a4d075c1fe12c899a7d5359756f47a3,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000078,0xA9323031314E61677261766973696F6E,0x6f37c6c8c95121316e0de59cd884096c,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x0000000000000079,0xA9323031314E61677261766973696F6E,0xb4db510ef401ce7ebcf396b0dbfb2428,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000007a,0xA9323031314E61677261766973696F6E,0x5e67c82f82c9ae6aca36b1d437050a83,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000007b,0xA9323031314E61677261766973696F6E,0x151a369f54db611b26d2ab0c2b1c68da,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000007c,0xA9323031314E61677261766973696F6E,0x3b0c2f0a584baa164ec27643ad5aa215,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000007d,0xA9323031314E61677261766973696F6E,0xa5ddc359400cec1a7bcea4ee36f0c8fb,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000007e,0xA9323031314E61677261766973696F6E,0xfd84ac1a80640e8387bd8e97b2f783ea,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
0x000000000000007f,0xA9323031314E61677261766973696F6E,0x173d23b138c36f676446613b37790c59,0x6AC1B6218EB31105DC5B5CC857583920,0xDC4A3E152818FE95A7DF230117B083A1,0x00000000000000000000000000000000,0xB86136B7E440B04394738D9047D154D6,0xB86136B7E440B04394738D9047D154D6,,
