NUID,IVCbc,IVCtr,IVCIPlus,DataIn,CERT_activate,CERT_generateKey
0x0000000000000026,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002600000026000000260000002600000000000000000000000000000000;0x0F022001}{0x438147397DF91851000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000CBC2CB5C7D3B929BA34B359C5348C875811D0D0930500ABC;0x0E020001}{0x0000000000000000000000000000000016B4A29907D570A130713C16A3FCC679;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000027,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002700000027000000270000002700000000000000000000000000000000;0x0F022001}{0xFD65F9B723A5CF9A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000046317F76CE1586F823D0D613E99E3921A3930CCA24F1604C;0x0E020001}{0x00000000000000000000000000000000A694AE8D027B488A582A124C31534E5C;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000028,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002800000028000000280000002800000000000000000000000000000000;0x0F022001}{0x9722AD6F2E7FC202000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000001ACEB2DB397C3F9F2DDA4BA1960F2F82BFC671D00DCD5B48;0x0E020001}{0x00000000000000000000000000000000E38997225A3328F83A362B1C2FF2848B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000029,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002900000029000000290000002900000000000000000000000000000000;0x0F022001}{0x993F8349942E2CF8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000006B1674DC91291E57D5AAD4230D0A0F76A9ECAE7A0B4518FB;0x0E020001}{0x000000000000000000000000000000004DEC37D36DFDCAB33271CBAC49F47000;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000002a,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002A0000002A0000002A0000002A00000000000000000000000000000000;0x0F022001}{0x4175C31291D047FE000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000697950121331F6A497B17D742F2D3C9A643C3DA19890201A;0x0E020001}{0x0000000000000000000000000000000048D2B3B062DCE92F3D942F38B27BDA39;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000002b,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002B0000002B0000002B0000002B00000000000000000000000000000000;0x0F022001}{0x9BF33497F9F0B6B5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000EB7BDBA60E7C75E0587D84A0C07AA97D3E2361A7673AB15F;0x0E020001}{0x000000000000000000000000000000003E336AFF0B67088721507063F93E5CAB;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000002c,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002C0000002C0000002C0000002C00000000000000000000000000000000;0x0F022001}{0x4047E27216209BC8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000091C7DEFB6196D2FCCC73B40FC1CB72CE49ACA6E81C4F0DE5;0x0E020001}{0x0000000000000000000000000000000082E9E96BA39FFB3A3CEF1B6CB0B18A48;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000002d,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002D0000002D0000002D0000002D00000000000000000000000000000000;0x0F022001}{0x2241F2D7EE53BF9B000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000060C372F0B009EDEE1A39943B94A864BEAE1F4E6DC5EDBF5D;0x0E020001}{0x00000000000000000000000000000000F157301371134DD03790CDCE5CFFC719;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000002e,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002E0000002E0000002E0000002E00000000000000000000000000000000;0x0F022001}{0x1964A969571A198B000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000241B33EC1E8C69B6460DC23BE46E5DA094AFA8A758AD792D;0x0E020001}{0x000000000000000000000000000000003F5C4D606A363B37DC97F5C0D5E0913A;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000002f,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000002F0000002F0000002F0000002F00000000000000000000000000000000;0x0F022001}{0x2ADE8EA4CF9FDC5E000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B5B02B606CA6CF320AB03514FDED3C92B06F6D458291BB17;0x0E020001}{0x00000000000000000000000000000000C0DFC18DBC54A5719D206877D7CF0342;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000030,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003000000030000000300000003000000000000000000000000000000000;0x0F022001}{0x994F707804CC749E000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000031E590C6AEF07C1A71947AE07302C374CF69AE64F9CDF609;0x0E020001}{0x00000000000000000000000000000000300B5A8FB7E38F9B3BBD993F3D059A56;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000031,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003100000031000000310000003100000000000000000000000000000000;0x0F022001}{0x5394FAF11EE70BFA000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000C5E975B190EE3087C71BFFC806CCDAC931168866B41D8375;0x0E020001}{0x0000000000000000000000000000000058BFE2893A1F7CF3A8EF5CA5B328D212;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000032,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003200000032000000320000003200000000000000000000000000000000;0x0F022001}{0x292A069CEE5DC220000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000CDEAAC4310DBCDC38A36D3E436E16C00E3E8697ED2B7DCF0;0x0E020001}{0x00000000000000000000000000000000A8DB588F83A92F10ED2536D18D49C2B8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000033,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003300000033000000330000003300000000000000000000000000000000;0x0F022001}{0x23C4D256D616CCD8000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F259AE1EB2C53F254C79AD8A691FA70B0D4F9E23710BD2DB;0x0E020001}{0x0000000000000000000000000000000040B5344A9B78F3927DB4C7978108048F;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000034,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003400000034000000340000003400000000000000000000000000000000;0x0F022001}{0x326E5072C8F19720000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D6C75CDA574A5E33E92456E6A2BEFD698F76CA529BE8DC62;0x0E020001}{0x000000000000000000000000000000002796B7E67A26A771B94D51BFF015371D;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000035,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003500000035000000350000003500000000000000000000000000000000;0x0F022001}{0xDBA39ABB30282D7A000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000169D51148D4DD6586AC58B56106519F3A5B2C45CEDD1F6AA;0x0E020001}{0x000000000000000000000000000000007E1E7BF33874049C1BCC62E7DF60AD24;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000036,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003600000036000000360000003600000000000000000000000000000000;0x0F022001}{0xC3C09BA32A1E4EC6000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000036FF2C56D2FE6C0DAB470E9765CFCED021A6215D5C8CAB1A;0x0E020001}{0x0000000000000000000000000000000040DF64DD9D7EC00C600078B3EEA20843;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000037,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003700000037000000370000003700000000000000000000000000000000;0x0F022001}{0x246AC47942A01BA7000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000035C57E67349CB1DE6AF1A3350B95E8AAB4694AB5AAF376C9;0x0E020001}{0x00000000000000000000000000000000F479CCDCDFE9C9C33735F477DF92EE5B;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000038,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003800000038000000380000003800000000000000000000000000000000;0x0F022001}{0x18541489B701C0FA000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000DDE3AA2154CAD01E6EF45A046EF809ECC9F762049CF14A69;0x0E020001}{0x00000000000000000000000000000000140B27ABF3E07BC846BBFA7C97F04669;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000039,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003900000039000000390000003900000000000000000000000000000000;0x0F022001}{0xB91C4BFB56C48234000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000EDF56C6AE1BC33288FAA4272DF61EF41367FC1EBB99478C3;0x0E020001}{0x0000000000000000000000000000000007C3E9E1E1EC8467ABD1016E25645CA6;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000003a,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003A0000003A0000003A0000003A00000000000000000000000000000000;0x0F022001}{0x7A9F809CCD49AE49000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000EEF5BB40703F2715E58024678B0427170CA4924104B1D8BB;0x0E020001}{0x000000000000000000000000000000004590052CDC4A129F656278EFE84D2542;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000003b,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003B0000003B0000003B0000003B00000000000000000000000000000000;0x0F022001}{0xD40D4B7B866A8404000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000F87890ECC5C128F27C68FBA2B4D4C7C7741A4311A6E859B3;0x0E020001}{0x00000000000000000000000000000000C96F121AF393B85A880FA876D96A6977;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000003c,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003C0000003C0000003C0000003C00000000000000000000000000000000;0x0F022001}{0x43FC5EE51BB27864000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000EA1FBF3EBDCB4E667F37F5F92EFF1E02CBB55199C798C031;0x0E020001}{0x0000000000000000000000000000000073997E258793260E87CEE941180749A1;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000003d,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003D0000003D0000003D0000003D00000000000000000000000000000000;0x0F022001}{0xB875CE5E233F3EA0000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000005A87A373995EC7AA85A6D779A7211DD2A5F346626B6E28BF;0x0E020001}{0x00000000000000000000000000000000960B9121E1CA9F9AD77707B95A2F67C5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000003e,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003E0000003E0000003E0000003E00000000000000000000000000000000;0x0F022001}{0x742FD39CA55D84CB000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000005CC94F5F1346CE07AF8B2BDF3D4ADAE0EF777FF18B9D9F48;0x0E020001}{0x00000000000000000000000000000000F371A7C81BEB4DFCEB9C97B4936E3249;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000003f,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000003F0000003F0000003F0000003F00000000000000000000000000000000;0x0F022001}{0x3AB67D49C85FF853000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000016520E84000E6E5A6D0A5752682DA38BC0551014399F04C4;0x0E020001}{0x000000000000000000000000000000008382C8CAA84C83FAED82F1D5C00BFAD0;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000040,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004000000040000000400000004000000000000000000000000000000000;0x0F022001}{0x1D210AA6C011FEB3000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000E32937AA86D8B1235B478A95A26A9D3555C327148035FEE7;0x0E020001}{0x0000000000000000000000000000000007C4B76F959D2D02723187F11DB8A561;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000041,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004100000041000000410000004100000000000000000000000000000000;0x0F022001}{0x94DF0765BD4CAF32000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000000DFB1932C24275CDB78DDC43DF6FFEDD9AA5D120BBF8ECC0;0x0E020001}{0x00000000000000000000000000000000B590011BEB0CA46FED753C25FB12C689;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000042,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004200000042000000420000004200000000000000000000000000000000;0x0F022001}{0x93C569DECC2A26E0000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000FAA08487A3A96930164A53FF6F25321BB2F0C248B253C1CA;0x0E020001}{0x000000000000000000000000000000003001518EFD4910FE6FCF0B0857565BB0;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000043,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004300000043000000430000004300000000000000000000000000000000;0x0F022001}{0xA22079A63D2D1BD5000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000038D816B86B0D58E489C39A6A78B5C7380AA372ADE09AACF3;0x0E020001}{0x00000000000000000000000000000000C2DE0EDC6D4942A02F8F3EE285569D91;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000044,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004400000044000000440000004400000000000000000000000000000000;0x0F022001}{0x1340E84DA46282B9000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000079CA7CB6BE991390A5B71A089460969EFE737D7172DAF0A8;0x0E020001}{0x0000000000000000000000000000000097E909F7CE4DDFA239ED52B9B08AA321;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000045,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004500000045000000450000004500000000000000000000000000000000;0x0F022001}{0xA666BA2A6FB01708000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000D0453E156EA051C181F67B6871E81A77C6C44C46B6156C37;0x0E020001}{0x000000000000000000000000000000001F2BB378551E6451D7C45F4F5D2AA3D1;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000046,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004600000046000000460000004600000000000000000000000000000000;0x0F022001}{0xC27E21EE4B9E9063000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD00100000000000026EFBF281E23D0A2500965BC38AF003EF5B855F7E7867FF6;0x0E020001}{0x0000000000000000000000000000000003162E497052DB77777B530ADA6F8C9C;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000047,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004700000047000000470000004700000000000000000000000000000000;0x0F022001}{0x9535956850830975000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000491078A3D816D8C10ACA57C6F40868DD23EB545531FFB94D;0x0E020001}{0x00000000000000000000000000000000C084A524A0E89DAA7EB2297893816FD8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000048,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004800000048000000480000004800000000000000000000000000000000;0x0F022001}{0xD739033B28934F49000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000B92FDC9984B776B833885F5C58A1B17CD551A3E48C539A41;0x0E020001}{0x00000000000000000000000000000000B7A4AE704CA9454507ADF966EBBBDF89;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x0000000000000049,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004900000049000000490000004900000000000000000000000000000000;0x0F022001}{0x0A04968F35184A6E000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000ADB4A9C44D70269A3B96D4FAC7B4CFABA7FCFCD90BCD0DD4;0x0E020001}{0x00000000000000000000000000000000A2B17E2DB7A4605BE546A91B41E344C8;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000004a,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004A0000004A0000004A0000004A00000000000000000000000000000000;0x0F022001}{0x2C8458F563F0CB21000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD001000000000000357C6C0412ACE307B7016170DFAEE01895B2078965A85A73;0x0E020001}{0x000000000000000000000000000000004C4AEA4E452DD5E8A40B288F565B2EA5;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
0x000000000000004b,0x1B1EBD1FC45EC43037FD4844241A437F,0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC22,,0xC1B77ED52521525F0A4BA341BDAF51D9,{0x00040000000000E331AF00000000000000000000000000000000000000000409;0x0F010001}{0x0000004B0000004B0000004B0000004B00000000000000000000000000000000;0x0F022001}{0xF4B3D543CED8CDD9000000000000000000000000000000000000000000000000;0x0F040001},{0x0004000000000000000000000000000000000000000000000000000000000000;0x0E010001}{0xD0010000000000003780F21652AA5ABAEB1D73886ECE7432709A6B4242D8E080;0x0E020001}{0x00000000000000000000000000000000BDB9DC620A7AC3A8CD686FA2F79A82E9;0x0E040001}{0x0000000000000000000000000000000000000000000000000000000000000000;0x06010001}
